,0,1
30622,0,6
30623,1,5
30624,1,5
30625,0,6
30626,1,5
30627,1,8
30628,1,5
30629,0,6
30630,1,5
30631,0,6
30632,1,3
30633,1,7
30634,1,3
30635,0,6
30636,0,6
30637,1,5
30638,0,6
30639,1,5
30640,0,6
30641,1,5
30642,1,5
30643,0,6
30644,0,6
30645,1,3
30646,1,7
30647,0,6
30648,1,3
30649,1,2
30650,0,6
30651,1,4
30652,0,6
30653,1,2
30654,1,7
30655,1,3
30656,0,6
30657,0,6
30658,0,6
30659,0,6
30660,1,3
30661,0,6
30662,1,7
30663,0,6
30664,0,6
30665,0,6
30666,0,6
30667,1,3
30668,1,4
30669,1,5
30670,1,5
30671,1,3
30672,1,3
30673,1,5
30674,1,3
30675,1,5
30676,0,6
30677,1,2
30678,1,3
30679,1,5
30680,0,6
30681,1,4
30682,0,6
30683,1,3
30684,0,6
30685,1,3
30686,0,6
30687,0,6
30688,1,3
30689,1,3
30690,0,6
30691,1,5
30692,1,7
30693,1,5
30694,1,3
30695,1,4
30696,1,3
30697,1,3
30698,1,7
30699,1,5
30700,0,6
30701,1,5
30702,1,4
30703,1,3
30704,1,3
30705,0,6
30706,1,5
30707,0,6
30708,0,6
30709,1,5
30710,1,4
30711,1,3
30712,1,2
30713,1,5
30714,0,6
30715,1,3
30716,0,6
30717,1,7
30718,0,6
30719,1,5
30720,1,4
30721,1,6
30722,1,3
30723,1,5
30724,1,3
30725,1,5
30726,1,3
30727,1,3
30728,0,6
30729,1,3
30730,1,5
30731,0,6
30732,0,6
30733,0,6
30734,1,3
30735,1,3
30736,1,3
30737,1,3
30738,0,6
30739,0,6
30740,1,3
30741,0,6
30742,1,3
30743,0,6
30744,1,5
30745,0,6
30746,1,5
30747,1,2
30748,0,6
30749,0,6
30750,0,6
30751,1,2
30752,1,7
30753,1,4
30754,0,6
30755,0,6
30756,1,3
30757,1,3
30758,1,3
30759,1,3
30760,0,6
30761,0,6
30762,0,6
30763,1,4
30764,0,6
30765,0,6
30766,0,6
30767,1,3
30768,1,4
30769,1,4
30770,0,6
30771,0,6
30772,1,5
30773,1,5
30774,1,5
30775,1,5
30776,1,3
30777,1,5
30778,0,6
30779,1,5
30780,1,5
30781,1,3
30782,1,4
30783,1,3
30784,0,6
30785,1,5
30786,1,5
30787,1,3
30788,0,6
30789,0,6
30790,1,3
30791,0,6
30792,1,5
30793,0,6
30794,1,5
30795,1,5
30796,0,6
30797,0,6
30798,1,7
30799,1,5
30800,1,4
30801,1,5
30802,1,3
30803,1,5
30804,1,5
30805,1,5
30806,1,3
30807,0,6
30808,0,6
30809,1,3
30810,1,3
30811,1,7
30812,1,4
30813,1,3
30814,1,5
30815,1,7
30816,1,3
30817,1,2
30818,1,5
30819,0,6
30820,0,6
30821,0,6
30822,1,5
30823,1,7
30824,0,6
30825,0,6
30826,0,6
30827,1,3
30828,1,5
30829,1,5
30830,0,6
30831,0,6
30832,1,3
30833,1,5
30834,1,5
30835,1,2
30836,1,3
30837,0,6
30838,1,5
30839,1,3
30840,1,3
30841,1,3
30842,1,4
30843,0,6
30844,0,6
30845,0,6
30846,1,4
30847,1,3
30848,1,5
30849,0,6
30850,1,7
30851,1,3
30852,1,4
30853,1,3
30854,0,6
30855,1,4
30856,0,6
30857,1,4
30858,1,2
30859,1,3
30860,1,4
30861,1,3
30862,1,3
30863,1,5
30864,0,6
30865,1,5
30866,1,4
30867,0,6
30868,1,5
30869,0,6
30870,1,5
30871,1,5
30872,1,4
30873,1,5
30874,0,6
30875,0,6
30876,1,3
30877,1,5
30878,1,3
30879,0,6
30880,1,4
30881,1,3
30882,0,6
30883,0,6
30884,1,4
30885,0,6
30886,0,6
30887,0,6
30888,1,5
30889,1,3
30890,1,3
30891,1,4
30892,1,2
30893,1,4
30894,1,5
30895,1,5
30896,1,4
30897,1,3
30898,0,6
30899,0,6
30900,0,6
30901,1,3
30902,1,5
30903,0,6
30904,1,3
30905,0,6
30906,1,5
30907,1,3
30908,0,6
30909,1,3
30910,0,6
30911,1,7
30912,1,3
30913,1,3
30914,0,6
30915,1,3
30916,1,5
30917,0,6
30918,0,6
30919,1,3
30920,1,5
30921,1,5
30922,1,2
30923,0,6
30924,1,4
30925,0,6
30926,0,6
30927,1,2
30928,1,2
30929,1,3
30930,1,3
30931,1,4
30932,0,6
30933,1,4
30934,0,6
30935,1,5
30936,0,6
30937,0,6
30938,1,4
30939,1,3
30940,1,7
30941,1,2
30942,1,3
30943,1,5
30944,0,6
30945,0,6
30946,0,6
30947,0,6
30948,1,4
30949,1,3
30950,1,5
30951,0,6
30952,1,4
30953,0,6
30954,0,6
30955,0,6
30956,0,6
30957,0,6
30958,0,6
30959,1,3
30960,0,6
30961,1,7
30962,1,3
30963,0,6
30964,1,3
30965,1,2
30966,1,3
30967,1,3
30968,1,3
30969,1,2
30970,1,5
30971,1,4
30972,1,3
30973,1,3
30974,1,3
30975,0,6
30976,1,7
30977,0,6
30978,0,6
30979,1,5
30980,1,4
30981,1,2
30982,0,6
30983,1,7
30984,1,4
30985,1,5
30986,0,6
30987,0,6
30988,0,6
30989,1,5
30990,1,5
30991,0,6
30992,1,3
30993,1,3
30994,1,2
30995,1,8
30996,1,5
30997,1,4
30998,0,6
30999,1,3
31000,1,7
31001,1,3
31002,1,5
31003,1,5
31004,1,5
31005,0,6
31006,1,5
31007,1,5
31008,0,6
31009,1,4
31010,0,6
31011,0,6
31012,0,6
31013,1,3
31014,1,5
31015,1,5
31016,0,6
31017,1,5
31018,1,5
31019,0,6
31020,1,3
31021,1,3
31022,1,3
31023,1,6
31024,1,3
31025,0,6
31026,1,4
31027,1,3
31028,0,6
31029,1,3
31030,1,3
31031,1,5
31032,0,6
31033,1,3
31034,1,5
31035,1,4
31036,1,5
31037,1,3
31038,1,5
31039,0,6
31040,0,6
31041,1,5
31042,1,5
31043,1,3
31044,1,5
31045,1,3
31046,1,5
31047,1,5
31048,1,2
31049,1,3
31050,1,3
31051,1,5
31052,1,4
31053,1,4
31054,0,6
31055,0,6
31056,1,2
31057,1,5
31058,1,3
31059,0,6
31060,0,6
31061,1,3
31062,0,6
31063,1,7
31064,0,6
31065,1,6
31066,1,5
31067,0,6
31068,1,7
31069,1,3
31070,1,5
31071,1,5
31072,1,4
31073,1,5
31074,1,3
31075,0,6
31076,1,5
31077,1,5
31078,0,6
31079,1,5
31080,1,2
31081,1,2
31082,1,2
31083,1,5
31084,0,6
31085,1,6
31086,1,2
31087,1,4
31088,1,7
31089,1,2
31090,1,3
31091,1,4
31092,1,5
31093,1,5
31094,0,6
31095,1,3
31096,1,3
31097,1,2
31098,1,5
31099,0,6
31100,1,3
31101,1,5
31102,1,5
31103,0,6
31104,0,6
31105,1,4
31106,0,6
31107,1,8
31108,0,6
31109,1,5
31110,0,6
31111,1,7
31112,1,3
31113,1,4
31114,1,5
31115,1,5
31116,1,3
31117,1,3
31118,1,3
31119,0,6
31120,1,5
31121,0,6
31122,1,5
31123,0,6
31124,1,3
31125,1,4
31126,1,3
31127,1,3
31128,1,3
31129,0,6
31130,0,6
31131,1,5
31132,1,4
31133,0,6
31134,1,4
31135,1,3
31136,1,4
31137,0,6
31138,1,3
31139,1,7
31140,1,5
31141,1,7
31142,1,5
31143,0,6
31144,0,6
31145,1,5
31146,1,5
31147,1,5
31148,1,7
31149,0,6
31150,0,6
31151,1,4
31152,1,5
31153,0,6
31154,1,7
31155,1,5
31156,0,6
31157,1,3
31158,1,5
31159,1,3
31160,1,5
31161,0,6
31162,1,5
31163,0,6
31164,1,4
31165,1,8
31166,1,3
31167,0,6
31168,1,4
31169,0,6
31170,1,5
31171,1,4
31172,1,4
31173,1,4
31174,1,5
31175,1,4
31176,1,5
31177,1,3
31178,1,5
31179,1,5
31180,0,6
31181,0,6
31182,0,6
31183,0,6
31184,0,6
31185,1,7
31186,1,5
31187,0,6
31188,0,6
31189,1,3
31190,1,5
31191,0,6
31192,1,4
31193,1,3
31194,1,5
31195,1,4
31196,1,3
31197,1,4
31198,0,6
31199,1,3
31200,1,5
31201,0,6
31202,1,3
31203,1,4
31204,1,5
31205,1,3
31206,1,3
31207,0,6
31208,1,7
31209,1,3
31210,1,3
31211,1,3
31212,1,3
31213,0,6
31214,0,6
31215,1,7
31216,0,6
31217,1,3
31218,1,5
31219,0,6
31220,0,6
31221,1,2
31222,0,6
31223,1,5
31224,1,3
31225,0,6
31226,0,6
31227,1,5
31228,1,5
31229,0,6
31230,0,6
31231,0,6
31232,1,3
31233,1,3
31234,1,4
31235,1,5
31236,1,5
31237,1,2
31238,1,3
31239,1,3
31240,1,3
31241,1,4
31242,1,5
31243,1,3
31244,0,6
31245,1,5
31246,0,6
31247,1,3
31248,1,4
31249,1,3
31250,1,3
31251,0,6
31252,1,3
31253,0,6
31254,1,3
31255,1,3
31256,1,5
31257,0,6
31258,0,6
31259,1,3
31260,1,2
31261,1,3
31262,1,3
31263,0,6
31264,1,3
31265,0,6
31266,0,6
31267,0,6
31268,0,6
31269,0,6
31270,1,2
31271,0,6
31272,1,2
31273,1,2
31274,0,6
31275,1,5
31276,1,3
31277,0,6
31278,0,6
31279,0,6
31280,1,3
31281,0,6
31282,1,4
31283,1,5
31284,1,5
31285,0,6
31286,1,6
31287,1,5
31288,0,6
31289,0,6
31290,1,4
31291,0,6
31292,0,6
31293,0,6
31294,0,6
31295,1,5
31296,1,7
31297,1,3
31298,1,3
31299,1,3
31300,0,6
31301,1,7
31302,0,6
31303,1,5
31304,0,6
31305,1,3
31306,1,3
31307,0,6
31308,0,6
31309,0,6
31310,1,5
31311,1,5
31312,1,3
31313,1,5
31314,0,6
31315,1,5
31316,0,6
31317,1,6
31318,1,4
31319,0,6
31320,1,7
31321,0,6
31322,1,4
31323,0,6
31324,1,5
31325,1,4
31326,1,4
31327,1,5
31328,0,6
31329,1,2
31330,0,6
31331,1,4
31332,1,2
31333,1,3
31334,1,3
31335,1,3
31336,1,3
31337,1,3
31338,1,7
31339,1,3
31340,1,2
31341,0,6
31342,0,6
31343,0,6
31344,1,3
31345,1,3
31346,1,2
31347,1,5
31348,1,5
31349,0,6
31350,0,6
31351,0,6
31352,1,3
31353,1,3
31354,1,2
31355,1,3
31356,1,7
31357,1,3
31358,0,6
31359,1,3
31360,0,6
31361,1,4
31362,0,6
31363,1,5
31364,1,3
31365,1,7
31366,1,2
31367,1,3
31368,0,6
31369,1,5
31370,0,6
31371,1,5
31372,1,3
31373,0,6
31374,0,6
31375,1,7
31376,0,6
31377,1,5
31378,1,5
31379,1,3
31380,1,5
31381,1,3
31382,1,5
31383,1,5
31384,0,6
31385,0,6
31386,1,3
31387,1,3
31388,1,3
31389,0,6
31390,1,2
31391,1,3
31392,1,3
31393,1,3
31394,1,3
31395,1,3
31396,1,7
31397,1,4
31398,0,6
31399,1,5
31400,1,3
31401,0,6
31402,1,5
31403,0,6
31404,0,6
31405,0,6
31406,1,3
31407,0,6
31408,0,6
31409,1,3
31410,1,2
31411,1,3
31412,1,7
31413,0,6
31414,0,6
31415,1,5
31416,1,5
31417,1,2
31418,0,6
31419,1,5
31420,1,5
31421,0,6
31422,1,3
31423,1,5
31424,1,7
31425,1,3
31426,0,6
31427,0,6
31428,0,6
31429,0,6
31430,0,6
31431,1,2
31432,1,5
31433,1,3
31434,0,6
31435,0,6
31436,1,4
31437,1,3
31438,1,6
31439,1,5
31440,0,6
31441,1,4
31442,1,3
31443,1,4
31444,1,3
31445,0,6
31446,1,3
31447,1,7
31448,1,4
31449,1,5
31450,1,3
31451,1,4
31452,0,6
31453,0,6
31454,0,6
31455,1,4
31456,0,6
31457,1,8
31458,0,6
31459,1,5
31460,1,5
31461,1,3
31462,0,6
31463,1,2
31464,1,5
31465,0,6
31466,1,5
31467,0,6
31468,1,5
31469,0,6
31470,1,5
31471,0,6
31472,1,3
31473,1,5
31474,1,5
31475,1,5
31476,1,3
31477,0,6
31478,0,6
31479,1,5
31480,1,4
31481,0,6
31482,0,6
31483,1,3
31484,1,3
31485,1,4
31486,1,3
31487,1,5
31488,1,5
31489,1,5
31490,1,4
31491,1,4
31492,1,3
31493,1,5
31494,1,4
31495,0,6
31496,1,3
31497,1,3
31498,1,3
31499,1,5
31500,0,6
31501,1,2
31502,0,6
31503,1,3
31504,1,3
31505,0,6
31506,1,5
31507,1,5
31508,1,1
31509,1,3
31510,1,4
31511,0,6
31512,1,3
31513,0,6
31514,1,5
31515,0,6
31516,0,6
31517,1,2
31518,1,3
31519,1,2
31520,1,3
31521,1,5
31522,0,6
31523,1,5
31524,1,3
31525,1,4
31526,0,6
31527,0,6
31528,0,6
31529,1,5
31530,1,3
31531,1,2
31532,1,5
31533,1,3
31534,1,3
31535,1,7
31536,1,5
31537,1,4
31538,0,6
31539,1,2
31540,1,3
31541,0,6
31542,0,6
31543,0,6
31544,1,5
31545,1,3
31546,1,3
31547,1,3
31548,0,6
31549,0,6
31550,0,6
31551,1,3
31552,0,6
31553,1,3
31554,0,6
31555,0,6
31556,1,4
31557,1,3
31558,1,5
31559,1,3
31560,0,6
31561,1,2
31562,0,6
31563,1,4
31564,0,6
31565,1,5
31566,1,2
31567,0,6
31568,1,5
31569,0,6
31570,0,6
31571,1,3
31572,1,3
31573,1,3
31574,1,3
31575,1,3
31576,1,3
31577,1,3
31578,0,6
31579,1,5
31580,1,3
31581,0,6
31582,1,0
31583,0,6
31584,1,5
31585,1,4
31586,0,6
31587,1,3
31588,1,3
31589,0,6
31590,1,2
31591,0,6
31592,1,5
31593,1,5
31594,0,4
31595,0,6
31596,1,5
31597,0,6
31598,0,6
31599,1,3
31600,0,6
31601,1,7
31602,0,6
31603,1,3
31604,0,6
31605,1,3
31606,1,3
31607,1,4
31608,0,6
31609,0,6
31610,1,8
31611,1,7
31612,1,2
31613,1,5
31614,1,3
31615,1,5
31616,1,4
31617,1,3
31618,1,5
31619,1,3
31620,1,2
31621,1,1
31622,1,5
31623,1,5
31624,1,2
31625,1,3
31626,0,4
31627,0,6
31628,1,3
31629,0,6
31630,1,4
31631,1,4
31632,0,6
31633,1,5
31634,1,3
31635,1,4
31636,1,5
31637,1,7
31638,0,6
31639,0,6
31640,1,3
31641,1,5
31642,1,5
31643,0,6
31644,1,4
31645,0,6
31646,1,3
31647,0,6
31648,0,6
31649,1,3
31650,1,5
31651,0,6
31652,1,5
31653,0,6
31654,1,5
31655,1,5
31656,1,5
31657,1,5
31658,1,5
31659,1,5
31660,1,3
31661,1,3
31662,1,6
31663,0,6
31664,0,6
31665,1,4
31666,0,6
31667,0,6
31668,1,5
31669,0,6
31670,1,8
31671,1,8
31672,1,7
31673,0,6
31674,1,5
31675,1,3
31676,1,5
31677,1,4
31678,1,7
31679,1,3
31680,1,3
31681,1,2
31682,1,3
31683,0,6
31684,1,6
31685,0,6
31686,0,6
31687,0,6
31688,1,5
31689,1,3
31690,1,1
31691,1,2
31692,1,5
31693,1,3
31694,0,6
31695,1,3
31696,1,3
31697,0,6
31698,1,4
31699,1,4
31700,1,3
31701,1,3
31702,1,5
31703,0,6
31704,1,3
31705,1,5
31706,1,5
31707,0,6
31708,0,6
31709,0,6
31710,1,5
31711,1,2
31712,1,3
31713,0,6
31714,0,6
31715,1,3
31716,1,5
31717,1,5
31718,1,4
31719,1,5
31720,0,6
31721,1,2
31722,1,5
31723,0,6
31724,1,4
31725,0,6
31726,1,5
31727,1,5
31728,1,3
31729,1,5
31730,1,2
31731,0,6
31732,1,2
31733,1,5
31734,1,5
31735,1,4
31736,1,4
31737,1,5
31738,1,5
31739,1,5
31740,1,5
31741,1,5
31742,1,3
31743,1,7
31744,1,5
31745,1,3
31746,1,3
31747,1,3
31748,0,6
31749,0,6
31750,1,3
31751,1,4
31752,1,5
31753,1,5
31754,1,4
31755,1,3
31756,1,5
31757,1,4
31758,1,5
31759,1,4
31760,1,3
31761,1,5
31762,1,5
31763,1,3
31764,1,3
31765,1,5
31766,1,5
31767,1,3
31768,0,6
31769,0,6
31770,1,5
31771,0,6
31772,1,3
31773,1,3
31774,0,6
31775,0,6
31776,1,5
31777,0,6
31778,1,5
31779,1,5
31780,1,5
31781,0,6
31782,1,3
31783,0,6
31784,1,5
31785,1,2
31786,1,2
31787,1,3
31788,1,3
31789,0,6
31790,1,3
31791,0,6
31792,1,7
31793,1,2
31794,1,5
31795,1,5
31796,1,3
31797,1,5
31798,0,6
31799,1,2
31800,1,3
31801,1,5
31802,0,6
31803,1,5
31804,0,6
31805,1,5
31806,1,3
31807,1,5
31808,1,7
31809,1,4
31810,1,3
31811,0,6
31812,1,3
31813,1,5
31814,1,4
31815,1,3
31816,1,5
31817,0,6
31818,1,3
31819,1,3
31820,0,6
31821,1,5
31822,1,5
31823,0,6
31824,0,6
31825,0,6
31826,1,7
31827,0,6
31828,0,6
31829,1,4
31830,0,6
31831,1,7
31832,1,3
31833,1,3
31834,1,3
31835,0,6
31836,1,3
31837,1,3
31838,0,6
31839,1,3
31840,1,4
31841,1,3
31842,1,3
31843,0,6
31844,0,6
31845,1,3
31846,1,3
31847,1,7
31848,1,3
31849,0,6
31850,1,2
31851,1,4
31852,1,3
31853,1,5
31854,0,6
31855,1,7
31856,1,2
31857,1,4
31858,1,9
31859,1,5
31860,1,3
31861,1,5
31862,0,6
31863,0,6
31864,1,5
31865,0,6
31866,1,4
31867,1,3
31868,0,6
31869,1,5
31870,0,6
31871,1,3
31872,1,5
31873,1,3
31874,1,5
31875,1,5
31876,1,3
31877,1,3
31878,1,5
31879,1,7
31880,1,3
31881,1,7
31882,0,6
31883,1,2
31884,1,2
31885,1,3
31886,1,3
31887,1,5
31888,1,3
31889,1,5
31890,1,3
31891,1,5
31892,0,6
31893,0,6
31894,1,3
31895,0,6
31896,1,5
31897,1,4
31898,1,4
31899,1,2
31900,1,5
31901,0,6
31902,1,7
31903,1,5
31904,0,6
31905,1,4
31906,1,5
31907,1,4
31908,0,6
31909,1,3
31910,1,5
31911,0,6
31912,1,3
31913,1,2
31914,1,5
31915,1,5
31916,1,7
31917,1,4
31918,1,3
31919,1,3
31920,1,3
31921,1,5
31922,0,6
31923,1,5
31924,0,6
31925,1,4
31926,0,6
31927,0,6
31928,1,3
31929,0,6
31930,1,4
31931,1,4
31932,1,3
31933,1,5
31934,1,5
31935,1,5
31936,0,6
31937,1,3
31938,0,6
31939,0,6
31940,1,5
31941,1,3
31942,1,2
31943,1,4
31944,0,6
31945,1,3
31946,1,5
31947,1,5
31948,1,5
31949,1,5
31950,1,3
31951,1,4
31952,0,6
31953,1,3
31954,1,8
31955,1,3
31956,1,4
31957,0,6
31958,1,5
31959,1,5
31960,1,5
31961,1,5
31962,1,5
31963,1,2
31964,1,5
31965,1,3
31966,1,3
31967,1,3
31968,1,5
31969,1,3
31970,0,6
31971,1,3
31972,1,3
31973,1,7
31974,0,6
31975,1,3
31976,0,6
31977,1,2
31978,1,2
31979,1,3
31980,1,3
31981,1,5
31982,1,4
31983,1,5
31984,1,5
31985,1,4
31986,1,4
31987,1,7
31988,1,3
31989,1,7
31990,1,5
31991,1,3
31992,0,6
31993,1,5
31994,1,2
31995,1,5
31996,1,5
31997,1,4
31998,0,6
31999,1,3
32000,0,6
32001,0,6
32002,0,6
32003,1,2
32004,0,6
32005,1,3
32006,1,5
32007,1,7
32008,1,5
32009,1,5
32010,0,6
32011,1,3
32012,1,2
32013,1,5
32014,1,2
32015,1,4
32016,0,6
32017,1,3
32018,1,3
32019,0,6
32020,0,6
32021,0,6
32022,1,4
32023,1,3
32024,1,4
32025,1,3
32026,1,3
32027,0,6
32028,1,3
32029,1,3
32030,1,3
32031,1,5
32032,1,5
32033,1,4
32034,0,6
32035,1,3
32036,1,3
32037,1,3
32038,1,3
32039,1,3
32040,1,8
32041,1,3
32042,1,5
32043,1,2
32044,1,5
32045,1,5
32046,1,3
32047,0,6
32048,0,6
32049,0,6
32050,1,3
32051,0,6
32052,1,3
32053,1,5
32054,1,4
32055,1,5
32056,1,3
32057,1,7
32058,1,5
32059,0,6
32060,1,4
32061,1,4
32062,1,3
32063,0,6
32064,1,3
32065,1,2
32066,0,6
32067,1,4
32068,1,2
32069,1,5
32070,1,4
32071,1,5
32072,0,6
32073,1,2
32074,0,6
32075,1,4
32076,0,6
32077,1,4
32078,1,3
32079,0,6
32080,1,3
32081,1,4
32082,1,3
32083,0,6
32084,0,6
32085,1,3
32086,1,4
32087,1,3
32088,1,4
32089,0,6
32090,1,4
32091,1,3
32092,0,6
32093,1,3
32094,1,3
32095,1,5
32096,1,5
32097,0,6
32098,1,3
32099,1,3
32100,1,3
32101,1,7
32102,0,6
32103,1,5
32104,1,4
32105,1,5
32106,0,6
32107,0,6
32108,1,5
32109,1,7
32110,1,4
32111,1,3
32112,1,3
32113,1,4
32114,1,4
32115,1,3
32116,1,7
32117,1,3
32118,1,3
32119,1,5
32120,0,6
32121,1,4
32122,1,4
32123,1,5
32124,1,7
32125,1,5
32126,1,4
32127,0,6
32128,1,5
32129,0,6
32130,1,3
32131,0,6
32132,1,3
32133,1,4
32134,0,6
32135,0,6
32136,0,6
32137,1,5
32138,1,5
32139,1,5
32140,0,6
32141,1,5
32142,1,5
32143,0,6
32144,1,5
32145,1,3
32146,0,6
32147,1,3
32148,1,3
32149,1,5
32150,1,5
32151,0,6
32152,1,5
32153,1,5
32154,1,5
32155,1,5
32156,1,5
32157,1,5
32158,0,6
32159,0,6
32160,1,3
32161,0,6
32162,0,6
32163,1,3
32164,1,3
32165,0,6
32166,0,6
32167,1,3
32168,1,3
32169,1,5
32170,1,5
32171,1,5
32172,1,4
32173,1,4
32174,1,4
32175,1,3
32176,1,4
32177,1,3
32178,0,6
32179,0,6
32180,1,0
32181,1,3
32182,1,3
32183,1,5
32184,0,6
32185,1,5
32186,0,6
32187,0,6
32188,0,6
32189,1,5
32190,1,3
32191,1,5
32192,0,6
32193,1,3
32194,1,3
32195,1,3
32196,0,6
32197,1,5
32198,1,5
32199,0,6
32200,1,4
32201,1,5
32202,0,6
32203,1,3
32204,1,2
32205,1,5
32206,0,6
32207,1,3
32208,0,6
32209,0,6
32210,1,3
32211,1,5
32212,1,4
32213,1,3
32214,1,5
32215,0,6
32216,1,5
32217,0,6
32218,0,6
32219,0,6
32220,1,5
32221,1,3
32222,1,4
32223,1,3
32224,1,7
32225,0,6
32226,1,7
32227,1,3
32228,0,6
32229,1,5
32230,0,6
32231,1,5
32232,0,6
32233,0,6
32234,1,2
32235,1,3
32236,1,2
32237,1,5
32238,1,3
32239,1,4
32240,1,3
32241,1,1
32242,1,4
32243,0,6
32244,0,6
32245,1,3
32246,1,2
32247,1,5
32248,1,3
32249,0,6
32250,1,3
32251,1,4
32252,1,5
32253,1,3
32254,1,5
32255,1,5
32256,1,4
32257,1,7
32258,1,3
32259,0,6
32260,1,3
32261,1,4
32262,1,2
32263,1,5
32264,1,5
32265,1,5
32266,1,2
32267,0,6
32268,1,3
32269,1,4
32270,1,3
32271,1,5
32272,1,5
32273,1,3
32274,1,2
32275,1,3
32276,1,2
32277,0,6
32278,1,7
32279,0,6
32280,0,6
32281,1,5
32282,1,4
32283,1,3
32284,1,5
32285,1,3
32286,1,5
32287,1,2
32288,0,6
32289,0,6
32290,1,3
32291,0,6
32292,1,5
32293,1,3
32294,1,3
32295,1,5
32296,0,6
32297,0,6
32298,1,5
32299,1,3
32300,1,3
32301,0,6
32302,1,5
32303,1,5
32304,0,6
32305,0,6
32306,1,5
32307,1,3
32308,1,5
32309,1,5
32310,1,5
32311,1,5
32312,1,5
32313,1,7
32314,1,4
32315,1,5
32316,1,4
32317,0,6
32318,1,3
32319,1,3
32320,1,3
32321,0,6
32322,1,3
32323,1,5
32324,1,4
32325,1,4
32326,1,5
32327,1,3
32328,1,5
32329,1,5
32330,1,2
32331,1,2
32332,1,7
32333,1,3
32334,0,6
32335,0,6
32336,0,6
32337,1,5
32338,0,6
32339,0,6
32340,0,6
32341,1,8
32342,0,6
32343,0,6
32344,1,3
32345,1,4
32346,0,6
32347,0,6
32348,0,6
32349,1,3
32350,1,4
32351,0,6
32352,1,3
32353,1,5
32354,1,3
32355,1,5
32356,1,4
32357,0,6
32358,1,3
32359,0,6
32360,1,3
32361,0,6
32362,0,6
32363,0,6
32364,0,6
32365,1,3
32366,1,3
32367,1,3
32368,1,3
32369,0,6
32370,1,7
32371,1,3
32372,0,6
32373,1,3
32374,0,6
32375,1,5
32376,1,5
32377,0,6
32378,1,5
32379,0,6
32380,0,6
32381,0,6
32382,1,3
32383,1,5
32384,1,3
32385,1,2
32386,0,6
32387,1,5
32388,1,4
32389,1,5
32390,1,3
32391,0,6
32392,1,5
32393,0,6
32394,0,6
32395,0,6
32396,1,3
32397,1,3
32398,1,3
32399,0,6
32400,1,5
32401,1,3
32402,1,2
32403,1,7
32404,0,6
32405,1,3
32406,0,6
32407,1,5
32408,1,2
32409,1,3
32410,1,3
32411,1,7
32412,0,6
32413,0,6
32414,1,5
32415,1,3
32416,1,5
32417,1,3
32418,1,3
32419,0,6
32420,0,6
32421,1,5
32422,1,3
32423,1,3
32424,1,5
32425,0,6
32426,1,3
32427,1,3
32428,0,6
32429,1,3
32430,1,3
32431,1,3
32432,1,5
32433,1,5
32434,1,2
32435,0,6
32436,1,3
32437,0,6
32438,0,6
32439,1,5
32440,1,3
32441,1,2
32442,0,6
32443,1,5
32444,1,5
32445,1,4
32446,1,4
32447,1,5
32448,1,5
32449,1,7
32450,0,6
32451,1,4
32452,0,6
32453,1,3
32454,1,2
32455,0,6
32456,0,6
32457,1,3
32458,1,4
32459,1,5
32460,1,4
32461,1,4
32462,1,3
32463,0,6
32464,1,5
32465,1,4
32466,1,7
32467,1,5
32468,1,4
32469,1,5
32470,1,3
32471,1,6
32472,1,4
32473,1,5
32474,0,6
32475,1,3
32476,0,6
32477,1,4
32478,1,4
32479,0,6
32480,1,3
32481,1,3
32482,1,2
32483,0,6
32484,0,6
32485,1,4
32486,1,4
32487,1,7
32488,1,5
32489,1,2
32490,0,6
32491,1,2
32492,0,6
32493,1,3
32494,1,4
32495,1,4
32496,1,3
32497,1,7
32498,0,6
32499,1,5
32500,1,5
32501,1,5
32502,1,3
32503,0,6
32504,1,5
32505,1,5
32506,1,3
32507,1,5
32508,1,7
32509,0,6
32510,1,3
32511,1,3
32512,0,6
32513,1,8
32514,1,4
32515,0,6
32516,1,5
32517,1,3
32518,1,3
32519,1,4
32520,1,5
32521,1,3
32522,1,3
32523,1,3
32524,1,7
32525,1,5
32526,1,4
32527,0,6
32528,1,5
32529,0,6
32530,1,3
32531,0,6
32532,1,7
32533,0,6
32534,1,5
32535,1,3
32536,1,4
32537,0,6
32538,0,6
32539,1,3
32540,1,3
32541,0,6
32542,1,5
32543,1,7
32544,1,3
32545,0,6
32546,1,3
32547,1,5
32548,0,6
32549,1,3
32550,1,3
32551,1,3
32552,0,6
32553,0,6
32554,1,5
32555,1,3
32556,0,6
32557,0,6
32558,1,3
32559,0,6
32560,0,6
32561,0,6
32562,1,5
32563,1,4
32564,1,5
32565,0,6
32566,1,5
32567,0,6
32568,0,6
32569,1,7
32570,1,5
32571,1,3
32572,1,5
32573,0,6
32574,1,5
32575,1,5
32576,1,5
32577,1,3
32578,1,4
32579,1,3
32580,1,3
32581,1,2
32582,1,3
32583,1,5
32584,1,5
32585,0,6
32586,1,3
32587,1,4
32588,1,1
32589,1,5
32590,1,3
32591,1,3
32592,1,3
32593,1,3
32594,0,6
32595,1,5
32596,1,2
32597,1,4
32598,0,6
32599,0,6
32600,1,3
32601,1,2
32602,1,4
32603,0,6
32604,1,7
32605,1,3
32606,1,4
32607,1,5
32608,1,5
32609,1,3
32610,0,6
32611,0,6
32612,1,5
32613,1,5
32614,0,6
32615,1,3
32616,1,3
32617,1,5
32618,1,3
32619,1,2
32620,1,5
